host_id,latitude,longitude,price,minimum_nights,number_of_reviews,reviews_per_month,calculated_host_listings_count,availability
49437229,52.37818,4.85372,150,1,17,0.5,1,5
55672213,52.36338,4.9393,175,2,17,0.5,1,36
22565224,52.3637,4.85529,105,5,17,0.5,1,94
43496077,52.38072,4.86858,97,4,18,0.5,1,0
20791600,52.37968,4.85696,119,2,18,0.5,1,4
47474774,52.3805,4.87166,120,5,18,0.5,1,10
67005410,52.37326,4.89861,195,1,18,0.5,15,342
52524076,52.35789,4.90837,199,4,19,0.5,1,0
3154824,52.38442,4.88015,150,3,19,0.5,1,0
61369218,52.38144,4.80363,75,5,19,0.5,1,0
30781750,52.42102,4.89361,160,3,19,0.5,1,171
38552557,52.38044,4.88495,180,2,19,0.5,1,295
56163785,52.37644,4.88236,250,7,19,0.5,3,140
5021556,52.37193,4.90206,250,4,20,0.5,1,0
48146191,52.42052,4.89127,55,2,21,0.5,1,125
12606790,52.38946,4.87842,90,2,22,0.5,1,0
14842265,52.35497,4.91571,100,2,22,0.5,1,16
40613225,52.34946,4.83197,160,28,22,0.5,1,197
3536910,52.37666,4.90018,175,7,23,0.5,1,0
27800005,52.32263,4.96066,45,2,23,0.5,1,0
5013325,52.36131,4.85129,84,1,23,0.5,1,0
7047987,52.37269,4.88662,189,4,23,0.5,1,1
32508365,52.40703,4.9335,180,6,23,0.5,1,16
4813139,52.38235,4.8815,150,4,23,0.5,1,125
6774848,52.36851,4.875,149,2,24,0.5,1,1
8098975,52.38442,4.87585,159,4,25,0.5,1,125
25788462,52.34911,4.91357,90,4,26,0.5,1,0
16819959,52.34991,4.89655,98,2,28,0.5,1,136
4738658,52.34741,4.91445,100,2,29,0.5,1,0
12978317,52.35451,4.89214,180,2,29,0.5,1,8
16916490,52.37658,4.85953,143,4,29,0.5,1,8
14307292,52.36192,4.87526,245,2,29,0.5,1,17
12639101,52.37532,4.8829,150,2,30,0.5,1,0
3643015,52.35535,4.88778,129,2,30,0.5,1,2
6485357,52.35298,4.90767,250,3,30,0.5,1,4
15095588,52.38331,4.87991,200,5,30,0.5,1,11
13171143,52.37847,4.87628,149,4,30,0.5,1,94
16382847,52.35671,4.88785,175,2,30,0.5,1,247
12574181,52.3508,4.93236,110,3,31,0.5,1,2
942301,52.34969,4.90547,175,2,31,0.5,1,3
12593174,52.39551,4.91671,95,2,31,0.5,1,125
4878850,52.3759,4.85952,150,3,34,0.5,1,0
1868839,52.3643,4.90542,100,5,43,0.5,1,0
198405490,52.3656,4.87507,245,3,2,0.49,3,48
21050602,52.37478,4.86327,120,2,3,0.49,1,0
20341346,52.38076,4.87984,155,3,3,0.49,2,3
11969034,52.297,4.97724,92,5,3,0.49,21,0
92829552,52.39168,4.87628,100,3,4,0.49,1,0
203705655,52.36415,4.93307,120,2,4,0.49,1,0
143160595,52.38353,4.87319,150,2,4,0.49,1,9
6909488,52.38369,4.85845,150,3,5,0.49,1,0
63530556,52.3676,4.8663,298,2,5,0.49,1,0
196549583,52.35434,4.86681,165,3,5,0.49,1,0
4938413,52.35409,4.82023,185,4,5,0.49,1,0
53970991,52.35277,4.90213,145,3,5,0.49,1,4
152958807,52.3605,4.89273,140,2,6,0.49,1,0
16629847,52.363,4.8656,250,3,6,0.49,1,0
100218152,52.3612,4.85827,150,2,6,0.49,1,0
169471992,52.34909,4.94081,235,5,6,0.49,1,29
2315881,52.35289,4.88937,109,2,6,0.49,2,0
27532669,52.37852,4.8573,299,4,7,0.49,1,0
10948400,52.35197,4.85949,160,2,7,0.49,1,0
77943589,52.35094,4.90222,85,2,7,0.49,1,0
8545919,52.36205,4.86832,199,2,7,0.49,1,22
11319873,52.37866,4.87296,93,2,8,0.49,1,0
22583007,52.37705,4.8721,180,3,8,0.49,1,0
126070782,52.3639,4.93971,108,4,8,0.49,1,0
120686735,52.39489,4.93622,120,2,8,0.49,1,0
33538177,52.35395,4.85301,99,2,8,0.49,1,0
18987713,52.36824,4.87344,170,3,8,0.49,1,0
163485071,52.36364,4.93567,99,3,8,0.49,1,0
3377010,52.35595,4.9385,99,3,8,0.49,1,2
19992897,52.37702,4.8538,100,2,8,0.49,1,3
55860648,52.35145,4.84706,140,2,8,0.49,1,12
90199334,52.38887,4.88806,100,5,8,0.49,1,12
122558827,52.36158,4.85292,250,4,8,0.49,1,20
13510852,52.35902,4.90617,250,2,8,0.49,1,23
99589737,52.35153,4.86342,500,2,8,0.49,1,70
16658210,52.3567,4.892,200,2,8,0.49,1,125
114358352,52.3577,4.85188,150,2,8,0.49,1,239
13309419,52.36671,4.88166,300,2,8,0.49,2,25
35407982,52.36414,4.8372,250,2,9,0.49,1,0
4690432,52.36971,4.86784,150,3,9,0.49,1,0
106003791,52.38234,4.87219,132,4,9,0.49,1,0
5410850,52.34202,4.89338,200,3,9,0.49,1,9
23839335,52.35535,4.92149,270,3,9,0.49,3,0
23129747,52.38286,4.91575,90,3,10,0.49,1,0
43928993,52.38443,4.83661,150,2,10,0.49,1,0
24476547,52.35459,4.92321,250,3,10,0.49,2,0
65859990,52.37646,4.8785,192,2,10,0.49,202,0
23852558,52.35561,4.90226,295,4,11,0.49,1,0
76290181,52.36693,4.86395,119,3,11,0.49,1,0
15484516,52.36798,4.86218,99,3,11,0.49,1,0
134858091,52.35306,4.92082,100,3,11,0.49,1,0
37535517,52.35881,4.91333,230,2,11,0.49,1,135
128354726,52.35678,4.91366,95,1,11,0.49,2,0
9664830,52.36858,4.87371,144,3,11,0.49,2,0
7595895,52.37377,4.873,129,2,12,0.49,1,0
10436034,52.36499,4.9357,77,3,12,0.49,1,0
126882959,52.37663,4.88458,235,6,12,0.49,1,143
6257821,52.35581,4.9024,180,4,12,0.49,1,152
56163785,52.37622,4.88138,250,3,12,0.49,3,97
25781457,52.35202,4.85388,130,3,13,0.49,1,0
116353412,52.34992,4.88896,125,2,13,0.49,1,0
21395484,52.39275,4.87335,120,2,13,0.49,1,0
5950226,52.35006,4.89139,300,2,13,0.49,1,12
102054309,52.37458,4.87342,120,3,13,0.49,1,125
9963714,52.36922,4.86618,140,4,14,0.49,1,0
106881878,52.36419,4.94322,85,12,14,0.49,1,0
17285554,52.40806,4.90505,139,4,14,0.49,1,16
3789946,52.36365,4.90647,175,2,14,0.49,1,312
24221556,52.35578,4.91578,140,2,14,0.49,2,0
22879651,52.35374,5.00453,72,2,14,0.49,11,0
65859990,52.35127,4.89375,105,3,14,0.49,202,0
36628748,52.36384,4.86487,120,2,16,0.49,1,0
68995093,52.38288,4.87297,95,2,16,0.49,1,0
7528156,52.37975,4.8709,115,3,16,0.49,1,0
85286555,52.35593,4.85136,89,2,16,0.49,1,0
1240761,52.35033,5.00676,110,10,16,0.49,1,0
29942008,52.36566,4.87608,90,2,16,0.49,1,0
77220865,52.35664,4.9177,92,2,16,0.49,1,2
7562836,52.36312,4.93472,89,3,16,0.49,1,22
36971737,52.37181,4.8709,150,3,16,0.49,1,157
14258801,52.3714,4.84908,110,3,17,0.49,1,0
33387816,52.37814,4.85992,75,2,17,0.49,1,12
1464510,52.35645,4.89779,175,2,17,0.49,106,0
1464510,52.3819,4.88399,108,2,17,0.49,106,0
16206310,52.35715,4.88748,124,3,18,0.49,1,0
6174193,52.37254,4.85461,150,2,18,0.49,1,0
65198722,52.36692,4.85522,128,2,18,0.49,1,7
9322038,52.35726,4.93467,275,3,18,0.49,1,36
5721466,52.36537,4.87569,211,2,18,0.49,1,80
40630947,52.36474,4.84307,80,2,19,0.49,1,0
1464510,52.37755,4.88426,240,2,19,0.49,106,0
32254013,52.38111,4.88066,161,4,20,0.49,1,0
6938729,52.37754,4.85512,120,3,20,0.49,1,0
47998711,52.3671,4.86806,120,2,20,0.49,1,0
6718377,52.34716,4.8624,135,3,21,0.49,1,1
21467384,52.35674,4.88936,165,4,21,0.49,2,0
26045647,52.36087,4.8954,470,3,21,0.49,2,5
37064584,52.35644,4.89255,150,2,22,0.49,1,0
41231699,52.3604,4.85935,91,2,22,0.49,1,0
41442507,52.35506,4.9029,135,2,22,0.49,1,0
28033845,52.35239,4.849,131,41,22,0.49,1,364
14935382,52.3553,4.88813,380,3,23,0.49,1,0
15317293,52.36418,4.86488,145,3,23,0.49,1,5
5857608,52.36953,4.87956,249,2,23,0.49,1,353
34203566,52.36151,4.94264,99,6,23,0.49,2,135
2049167,52.35659,4.90789,240,5,24,0.49,1,0
15042041,52.34948,4.8481,200,3,24,0.49,1,0
21035710,52.35888,4.85595,150,6,24,0.49,1,0
31661679,52.35169,4.89394,110,2,24,0.49,1,0
6720610,52.34972,4.92795,59,3,24,0.49,1,4
17898488,52.37415,4.83742,235,4,24,0.49,1,15
3849885,52.36869,4.87371,240,3,24,0.49,1,67
25291342,52.36366,4.92635,400,1,26,0.49,1,0
21432271,52.36139,4.8527,99,4,27,0.49,1,5
20246324,52.35462,4.8528,510,3,27,0.49,1,185
17048359,52.36104,4.85971,100,6,28,0.49,1,0
18850874,52.36769,4.89149,120,4,28,0.49,1,0
3133489,52.36118,4.86072,130,2,28,0.49,1,0
3953829,52.35838,4.89002,150,3,28,0.49,1,293
14183886,52.37514,4.88115,149,3,29,0.49,29,94
5953322,52.36081,4.8926,599,3,30,0.49,1,0
4270754,52.3538,4.85807,105,2,30,0.49,1,0
14779784,52.3915,4.87409,125,2,30,0.49,1,0
13572238,52.3653,4.85152,80,5,30,0.49,1,1
2932713,52.36888,4.86212,95,2,31,0.49,1,123
9937967,52.36262,4.83183,169,4,32,0.49,1,0
8788562,52.36457,4.85555,125,2,33,0.49,1,0
8062053,52.3688,4.94125,175,3,33,0.49,1,122
8002199,52.38304,4.85112,119,4,34,0.49,1,0
5952018,52.37022,4.86686,150,2,34,0.49,1,125
6551493,52.37144,4.86507,175,4,35,0.49,1,0
5162447,52.35198,4.92457,115,3,36,0.49,1,33
4120042,52.36575,4.89724,185,5,38,0.49,1,0
3888452,52.36335,4.89779,150,30,39,0.49,1,365
1613692,52.36314,4.86284,111,2,42,0.49,1,3
922459,52.37416,4.82185,99,2,1,0.48,1,0
96521495,52.37311,4.85381,150,1,1,0.48,1,0
13405827,52.35057,4.91951,190,2,1,0.48,22,317
179720169,52.40654,4.90542,180,3,2,0.48,1,0
26690041,52.37986,4.86899,150,3,2,0.48,1,0
101200680,52.36121,4.83888,150,2,2,0.48,1,0
9029514,52.38543,4.8734,100,7,2,0.48,1,0
339001,52.36443,4.87221,150,3,2,0.48,1,0
227955557,52.36428,4.87822,175,3,2,0.48,1,0
86562796,52.34665,4.89738,300,2,2,0.48,1,0
46027197,52.37309,4.86994,220,1,2,0.48,1,0
182169538,52.36227,4.82593,120,2,2,0.48,1,1
9371792,52.39104,4.87821,275,3,2,0.48,1,2
5996778,52.36705,4.93104,80,5,2,0.48,1,3
3487869,52.38716,4.92132,100,2,2,0.48,1,3
58439174,52.38494,4.90136,131,5,2,0.48,1,5
7334036,52.35222,4.8506,100,2,2,0.48,1,6
33022486,52.35498,4.89249,180,1,2,0.48,1,13
32942838,52.35079,4.99563,350,1,2,0.48,1,15
222537442,52.33,4.87037,110,2,2,0.48,1,34
328456,52.36821,4.86666,60,2,2,0.48,1,34
31302921,52.41665,4.88376,74,5,2,0.48,1,71
3256471,52.35264,4.89931,200,3,2,0.48,1,78
49991994,52.35286,5.00715,500,3,2,0.48,1,125
99993522,52.38746,4.88238,495,4,2,0.48,1,126
94061886,52.35452,4.86976,150,3,2,0.48,1,242
2977696,52.35705,4.91918,300,2,2,0.48,1,293
22801518,52.3534,4.90069,119,3,2,0.48,2,0
10428880,52.38059,4.87598,395,3,2,0.48,2,6
84454553,52.3571,5.00054,170,2,2,0.48,6,0
3164372,52.35412,4.8607,195,2,3,0.48,1,0
196669886,52.37075,4.96937,80,2,4,0.48,1,0
32570906,52.3521,4.88677,130,2,5,0.48,1,0
14089543,52.37175,4.82001,175,2,5,0.48,1,0
46157026,52.34079,4.90193,100,3,5,0.48,1,22
36590374,52.3608,4.97695,170,4,5,0.48,1,56
19203781,52.3492,4.91263,120,3,5,0.48,2,0
23796577,52.35484,4.92593,150,4,6,0.48,1,0
21873614,52.35958,4.85827,300,2,6,0.48,1,0
19960721,52.36147,4.89286,300,2,6,0.48,1,0
185500463,52.34941,4.91018,150,2,6,0.48,1,0
17558495,52.3665,4.87408,155,3,6,0.48,1,4
18466046,52.37809,4.85475,200,3,6,0.48,2,3
26678832,52.35105,4.89073,130,3,7,0.48,1,0
84274893,52.35603,4.89253,159,3,7,0.48,1,0
41090763,52.36095,4.87192,100,2,7,0.48,1,0
5250489,52.3524,4.86279,210,3,7,0.48,1,4
13748894,52.371,4.88486,150,2,7,0.48,1,7
171957159,52.36951,4.85347,135,5,7,0.48,1,13
119159862,52.36837,4.88167,896,3,7,0.48,1,120
8340979,52.38414,4.87285,70,4,8,0.48,1,0
87675842,52.35591,4.89475,109,4,8,0.48,1,0
22789687,52.37439,4.87001,100,2,8,0.48,1,0
52930998,52.36943,4.89256,150,3,9,0.48,1,0
46815379,52.35488,4.88929,250,2,9,0.48,1,0
20725551,52.36467,4.93952,139,2,9,0.48,1,2
35535224,52.34112,4.9072,60,2,10,0.48,1,0
143529569,52.37608,4.87753,98,1,10,0.48,1,0
143725768,52.38359,4.88045,155,3,10,0.48,1,0
143758008,52.36084,4.85896,120,2,10,0.48,1,0
81074489,52.36614,4.85272,115,3,10,0.48,1,0
4381603,52.38929,4.95875,110,2,10,0.48,1,94
1464510,52.3757,4.88007,130,2,10,0.48,106,0
126601514,52.36401,4.88413,260,2,11,0.48,1,0
127937884,52.35354,4.91782,125,2,11,0.48,1,0
134281925,52.36993,4.86501,130,2,11,0.48,1,0
6631381,52.36241,4.84501,200,3,11,0.48,3,0
1464510,52.3588,4.9337,95,2,11,0.48,106,0
7945939,52.3631,4.9389,120,2,12,0.48,1,0
45167463,52.35739,4.91375,150,3,12,0.48,1,0
54185952,52.36634,4.87413,99,3,12,0.48,1,0
121564200,52.36885,4.93565,175,5,12,0.48,1,0
38275196,52.40916,4.90319,155,2,12,0.48,1,0
115786157,52.35239,4.91778,186,2,12,0.48,1,0
26345536,52.37643,4.86158,125,1,12,0.48,1,0
6926359,52.37975,4.85796,125,2,12,0.48,1,2
2908485,52.33715,4.86865,160,4,12,0.48,1,150
9406707,52.371,4.84844,103,2,12,0.48,1,208
6019841,52.36566,4.90838,169,3,12,0.48,2,125
15405450,52.36366,4.93824,96,2,13,0.48,1,0
18483825,52.36098,4.85073,100,5,13,0.48,1,0
9696237,52.35758,4.89653,180,2,13,0.48,1,0
114222752,52.3796,4.85671,250,2,13,0.48,1,356
39113987,52.34942,4.83079,90,2,14,0.48,5,1
84963884,52.38457,4.86822,125,3,15,0.48,1,0
11353333,52.38556,4.91691,78,2,15,0.48,1,0
97615352,52.37289,4.84753,98,3,15,0.48,1,0
88897829,52.35823,4.91466,120,3,15,0.48,1,3
1751718,52.36468,4.93689,185,2,15,0.48,1,4
13667948,52.33848,4.84811,303,2,15,0.48,1,19
17929296,52.38655,4.9557,125,5,16,0.48,1,0
16965671,52.35352,4.89108,140,3,16,0.48,1,0
18402439,52.35482,4.89903,140,2,16,0.48,1,1
11910163,52.35206,4.88946,99,2,16,0.48,1,2
5070249,52.37591,4.94377,85,3,16,0.48,1,22
11611523,52.37139,4.86106,145,5,16,0.48,1,23
11288280,52.37401,4.90233,295,4,16,0.48,1,185
50892346,52.37456,4.89145,110,2,16,0.48,6,0
669178,52.35345,4.93983,79,2,16,0.48,10,24
1211966,52.36872,4.86175,188,4,17,0.48,1,0
16466823,52.34169,4.89878,136,3,17,0.48,1,0
6073488,52.35785,4.8997,108,2,18,0.48,1,0
5291992,52.37969,4.8695,140,2,18,0.48,1,0
56965840,52.37891,4.89262,135,2,18,0.48,1,0
40788106,52.35407,4.89274,90,5,18,0.48,1,0
15537632,52.37765,4.84174,85,3,18,0.48,1,0
6400780,52.36322,4.85085,115,1,18,0.48,1,35
32195553,52.37653,4.89302,100,2,18,0.48,2,0
53580342,52.35545,4.92209,150,3,19,0.48,1,0
34255731,52.3499,4.88698,50,5,19,0.48,1,0
32839615,52.36524,4.92181,75,5,19,0.48,1,15
4537622,52.34412,4.89845,360,2,21,0.48,1,0
38924440,52.38296,4.86837,140,4,21,0.48,1,0
3892074,52.36865,4.85264,120,5,21,0.48,1,1
20830490,52.35975,4.85744,99,90,21,0.48,1,353
29668117,52.3729,4.87644,250,3,22,0.48,1,0
25879483,52.37693,4.88253,140,3,22,0.48,1,0
6738202,52.35777,4.85763,144,3,22,0.48,1,0
35770841,52.4142,4.88427,100,4,22,0.48,1,5
21694922,52.35347,4.86651,245,4,22,0.48,1,255
22398111,52.36376,4.9336,125,2,22,0.48,1,287
11620521,52.37097,4.84755,98,3,23,0.48,1,0
6062851,52.35563,4.9008,109,3,23,0.48,1,0
7470014,52.3691,4.86987,115,4,23,0.48,1,0
2009258,52.3536,4.92025,135,2,23,0.48,1,46
24643319,52.36284,4.86096,140,3,23,0.48,1,125
13671408,52.37884,4.85114,80,2,24,0.48,1,67
23928189,52.35222,4.83132,100,3,24,0.48,2,125
22594722,52.37202,4.95011,152,3,26,0.48,2,0
8949635,52.37232,4.86011,160,2,28,0.48,1,0
1442073,52.36087,4.93925,136,4,28,0.48,1,107
6739095,52.39073,4.92834,295,3,29,0.48,1,53
3864345,52.3607,4.86063,110,5,29,0.48,1,186
10049992,52.3738,4.87404,210,6,30,0.48,1,155
2306959,52.35877,4.9152,145,4,32,0.48,1,0
3671340,52.37071,4.86799,300,4,33,0.48,1,102
5892899,52.37049,4.97916,300,2,35,0.48,1,361
4614541,52.36247,4.89073,150,2,35,0.48,2,244
1387938,52.3668,4.87126,90,4,37,0.48,1,0
1501059,52.3598,4.89916,110,180,39,0.48,1,117
1542832,52.36916,4.85589,120,7,41,0.48,1,0
63464033,52.34203,4.90769,150,1,1,0.47,1,33
174165948,52.34908,4.90904,70,1,1,0.47,2,26
8338323,52.35741,4.92344,175,2,1,0.47,2,58
14916670,52.41795,4.90281,180,2,2,0.47,1,0
9167787,52.35359,4.89522,125,1,2,0.47,1,0
7871578,52.36816,4.85662,149,3,2,0.47,1,0
4935243,52.36683,4.85384,120,2,2,0.47,1,0
61840958,52.3735,4.9036,71,2,2,0.47,1,0
8974796,52.38824,4.9563,250,3,2,0.47,1,0
230692166,52.34847,4.87659,175,3,2,0.47,1,0
97404472,52.30832,4.98095,50,5,2,0.47,1,0
137633354,52.39915,4.90571,149,5,2,0.47,1,1
205078193,52.4056,4.8985,85,1,2,0.47,1,1
24666452,52.35194,4.9416,150,4,2,0.47,1,11
6965919,52.37356,4.82091,200,3,2,0.47,1,13
40359004,52.36213,4.87735,425,3,2,0.47,1,14
9956321,52.34479,4.89814,200,2,2,0.47,1,22
216726146,52.3579,4.92103,150,3,2,0.47,1,31
29754221,52.38426,4.82187,200,3,2,0.47,1,214
209442795,52.41079,4.9684,90,2,2,0.47,1,338
115026554,52.35143,4.99496,130,2,2,0.47,2,0
107745142,52.36559,4.93324,85,2,2,0.47,29,7
65859990,52.3522,4.85631,227,2,2,0.47,202,0
16451115,52.39142,4.87176,225,2,3,0.47,1,0
95179496,52.35642,4.90085,100,2,4,0.47,1,0
165090144,52.37414,4.84933,190,2,4,0.47,1,8
157263751,52.36086,4.89153,285,2,4,0.47,1,214
17206361,52.34435,4.85983,165,5,4,0.47,2,11
2835993,52.37991,4.88782,325,3,5,0.47,1,0
20643360,52.34624,4.87513,300,2,5,0.47,1,0
34969328,52.352,4.92011,129,3,5,0.47,1,0
119732802,52.33229,4.87041,140,4,5,0.47,1,0
9543617,52.36399,4.87762,220,3,5,0.47,1,7
189883778,52.38107,4.87234,158,2,5,0.47,1,17
189043290,52.357,4.93181,195,3,5,0.47,1,211
32856216,52.35481,4.92484,195,2,5,0.47,2,32
744499,52.38257,4.88598,150,2,5,0.47,3,4
19771723,52.35442,4.92302,350,4,6,0.47,1,0
6408678,52.35485,4.89146,85,2,7,0.47,1,0
171742511,52.36731,4.8751,120,1,7,0.47,1,5
27087229,52.34102,4.92395,290,1,7,0.47,2,0
146720485,52.37708,4.88734,195,7,8,0.47,4,32
24456512,52.34151,4.90995,95,6,9,0.47,1,1
9170538,52.3638,4.87443,150,3,9,0.47,1,7
16627531,52.36942,4.84996,160,7,9,0.47,1,26
3547465,52.37742,4.94544,337,3,9,0.47,2,125
152013045,52.39248,4.90941,394,2,9,0.47,6,322
33563238,52.34045,4.94698,163,5,10,0.47,1,0
85786147,52.38399,4.83208,149,4,10,0.47,1,0
71348516,52.37582,4.84378,89,2,10,0.47,1,0
12343147,52.37201,4.90472,155,1,10,0.47,1,0
28979467,52.37059,4.86398,100,2,10,0.47,1,0
142380480,52.36085,4.92742,168,2,10,0.47,1,0
17719537,52.37677,4.84542,99,2,10,0.47,1,0
36725731,52.35032,5.00061,180,3,10,0.47,1,7
41703105,52.36513,4.86434,150,6,10,0.47,1,8
88464251,52.34956,5.00093,175,3,10,0.47,1,114
5689129,52.36569,4.93896,70,2,10,0.47,2,0
113977564,52.36405,4.86253,149,2,10,0.47,42,1
65859990,52.36212,4.8657,118,2,10,0.47,202,0
65859990,52.35961,4.89347,93,2,10,0.47,202,0
2466907,52.37085,4.86702,345,3,11,0.47,1,0
11661618,52.37081,4.85598,135,4,11,0.47,1,0
5026952,52.37072,4.8475,83,2,11,0.47,1,65
131116220,52.37675,4.85801,185,1,11,0.47,1,341
31742956,52.36247,4.86922,80,1,11,0.47,2,0
132654754,52.37204,4.85169,74,1,11,0.47,2,0
124015070,52.30013,4.99733,60,1,11,0.47,2,270
8875600,52.35247,5.00752,110,3,12,0.47,1,0
122885291,52.34988,4.86195,149,2,12,0.47,1,0
55090308,52.37013,4.87256,60,1,12,0.47,1,4
88437019,52.37394,4.87948,180,2,12,0.47,1,5
12890254,52.35331,4.87819,139,2,12,0.47,1,247
16033276,52.37325,4.85741,150,2,12,0.47,2,0
5831960,52.37824,4.84763,99,2,13,0.47,2,2
22408742,52.3703,4.87706,150,2,14,0.47,1,0
26469225,52.36832,4.88171,175,3,14,0.47,1,0
18077114,52.35283,4.8987,125,1,15,0.47,1,0
8179509,52.35196,4.84718,69,2,15,0.47,1,0
24923322,52.37428,4.84976,175,2,15,0.47,1,0
4067863,52.35874,4.91335,135,2,15,0.47,1,9
91630224,52.36354,4.90358,125,30,15,0.47,1,60
10524258,52.36466,4.86709,165,3,15,0.47,1,156
32894114,52.34064,4.89481,400,3,15,0.47,1,182
11582824,52.37476,4.87923,90,7,15,0.47,2,36
12978517,52.36409,4.93867,120,5,16,0.47,1,0
11643054,52.37131,4.92287,175,2,16,0.47,1,0
76278534,52.37076,4.87865,299,2,16,0.47,1,0
78264552,52.36591,4.86594,175,2,16,0.47,1,0
3288036,52.36172,4.93418,120,2,16,0.47,1,0
7652811,52.37496,4.87445,140,4,16,0.47,1,0
13288851,52.35855,4.92111,180,5,16,0.47,1,0
84838802,52.3769,4.87636,154,2,16,0.47,1,0
30157132,52.36317,4.91113,190,2,16,0.47,1,25
4356404,52.36624,4.86715,119,2,17,0.47,1,0
1285644,52.36495,4.85293,185,2,17,0.47,1,0
68204144,52.35351,4.85109,99,2,17,0.47,1,0
3524158,52.36506,4.92903,119,3,17,0.47,1,1
12957800,52.36728,4.87029,221,2,17,0.47,1,30
38569998,52.35749,4.85767,230,5,17,0.47,1,104
16530956,52.36999,4.85427,100,4,18,0.47,1,0
1464510,52.36136,4.85059,128,2,18,0.47,106,14
47179858,52.35763,4.87315,195,3,19,0.47,1,0
45209241,52.35964,4.94056,100,3,19,0.47,1,39
49027449,52.34182,4.92521,195,3,19,0.47,1,183
1464510,52.37824,4.89409,200,3,19,0.47,106,0
5115247,52.38351,4.8721,130,3,20,0.47,1,0
18010257,52.37376,4.8491,115,3,20,0.47,1,64
43667513,52.36236,4.92771,95,3,21,0.47,1,0
9210484,52.35133,4.85861,110,3,21,0.47,1,3
35449652,52.36361,4.85233,135,2,21,0.47,1,119
4008692,52.34278,4.8946,110,3,21,0.47,1,125
39134453,52.39344,4.87025,175,3,21,0.47,3,351
3477524,52.3774,4.85969,125,2,22,0.47,1,0
6484681,52.37546,4.87865,250,2,22,0.47,1,0
7404915,52.37292,4.85171,100,2,22,0.47,1,0
36872336,52.35044,4.88822,210,3,22,0.47,1,8
20465009,52.3629,4.92527,60,28,22,0.47,3,70
21396340,52.39253,4.87186,152,2,23,0.47,1,0
31194610,52.35349,4.88468,250,4,23,0.47,1,363
31168044,52.36364,4.86301,120,2,23,0.47,2,0
8982145,52.37184,4.85344,105,4,24,0.47,1,25
6613091,52.35381,4.84941,195,4,25,0.47,1,0
23884773,52.3722,4.93064,139,4,25,0.47,1,0
971085,52.36901,4.92442,120,2,25,0.47,1,0
5051524,52.37066,4.8831,500,2,25,0.47,1,60
24442144,52.37402,4.87396,120,4,25,0.47,1,178
6750660,52.35431,4.93009,139,6,26,0.47,2,297
1487220,52.35481,4.9002,250,1,27,0.47,1,0
16866316,52.35583,4.88961,89,2,28,0.47,1,0
7699189,52.37468,4.86526,159,3,28,0.47,1,127
7694698,52.35528,4.89161,135,5,32,0.47,1,0
8087847,52.36458,4.93886,80,3,32,0.47,1,2
6613686,52.37778,4.83605,95,4,33,0.47,1,94
6640722,52.38229,4.88601,149,3,33,0.47,1,125
5750100,52.36328,4.91834,475,3,34,0.47,1,342
3195444,52.34994,4.92824,99,4,38,0.47,1,0
818479,52.36339,4.85402,89,3,45,0.47,1,305
127589121,52.36291,4.92754,81,2,1,0.46,1,0
41293116,52.34956,4.91488,110,2,1,0.46,1,2
230228316,52.35123,4.92109,95,3,1,0.46,1,8
173794821,52.37648,4.89313,139,1,1,0.46,4,0
228853872,52.36898,4.92942,100,1,2,0.46,1,0
10212764,52.35021,4.89184,95,2,2,0.46,1,0
7973705,52.38387,4.86962,185,3,2,0.46,1,27
20766093,52.38172,4.85768,130,4,2,0.46,1,34
5954908,52.38526,4.87449,100,1,2,0.46,2,0
37347310,52.36948,4.85976,239,4,2,0.46,3,27
217388016,52.39591,4.9086,295,3,3,0.46,1,0
219661741,52.37351,4.8583,110,3,3,0.46,1,0
76043161,52.3811,4.85212,105,2,3,0.46,1,34
15263298,52.36053,4.86921,290,2,3,0.46,1,90
13764503,52.37337,4.90644,189,1,3,0.46,6,154
107745142,52.36118,4.91637,79,2,3,0.46,29,0
65859990,52.34868,4.86026,150,2,3,0.46,202,0
16054867,52.36586,4.87248,150,2,4,0.46,1,0
205203120,52.37203,4.85644,100,2,4,0.46,1,0
207086988,52.35346,4.90798,250,3,4,0.46,1,0
75266327,52.36192,4.86285,140,2,4,0.46,1,2
4157567,52.34336,4.87107,295,5,4,0.46,1,9
15798543,52.3528,4.92194,120,4,4,0.46,1,13
13606034,52.41171,4.90897,199,3,4,0.46,1,101
3491218,52.3599,4.86287,112,1,4,0.46,1,125
191502670,52.36198,4.86332,100,3,5,0.46,1,0
14002325,52.3724,4.85433,77,2,5,0.46,1,1
22005689,52.40756,4.91186,130,3,5,0.46,1,2
29944350,52.37321,4.81308,113,5,5,0.46,1,6
110469562,52.36615,4.86136,175,4,5,0.46,1,46
107745142,52.35975,4.91532,79,2,5,0.46,29,2
179344906,52.34834,4.90565,150,2,6,0.46,1,0
181995404,52.42471,4.89245,245,2,6,0.46,1,18
21348575,52.37172,4.85101,100,3,7,0.46,1,0
8659326,52.35964,4.94083,125,2,7,0.46,1,0
61566728,52.36374,4.85655,117,2,8,0.46,1,0
23599400,52.35755,4.90828,85,2,8,0.46,1,0
159092422,52.35942,4.92643,100,2,8,0.46,1,0
142457576,52.38498,4.91285,65,1,8,0.46,2,0
67236983,52.37799,4.84707,149,2,9,0.46,1,0
6111071,52.35473,4.84941,250,2,9,0.46,1,180
